,FLTNUM,FLTDAT,BCLS,TARIF_RUB
8636,1122,2018-06-27,D,28000.14
8637,1122,2018-06-27,E,2468.478
8638,1122,2018-06-27,K,5430.297
8639,1122,2018-06-27,L,6321.04
8640,1122,2018-06-27,N,1479.0913
8641,1122,2018-06-27,O,0.0
8642,1122,2018-06-27,T,3592.08
8643,1122,2018-06-27,Y,39402.01
8644,1122,2018-06-28,B,16574.06
8645,1122,2018-06-28,E,3021.6453
8646,1122,2018-06-28,H,5123.0596
8647,1122,2018-06-28,K,6061.56
8648,1122,2018-06-28,L,10856.37
8649,1122,2018-06-28,Q,5064.282
8650,1122,2018-06-28,T,3242.07
8651,1122,2018-06-28,Y,22280.23
8652,1122,2018-06-29,B,22877.977
8653,1122,2018-06-29,C,34085.51
8654,1122,2018-06-29,D,28187.877
8655,1122,2018-06-29,E,3146.0837
8656,1122,2018-06-29,K,9099.74
8657,1122,2018-06-29,L,8308.487
8658,1122,2018-06-29,M,18366.81
8659,1122,2018-06-29,N,2239.75
8660,1122,2018-06-29,T,4999.8604
8661,1122,2018-06-29,Y,12390.0
8662,1122,2018-06-30,B,23025.588
8663,1122,2018-06-30,C,44353.24
8664,1122,2018-06-30,D,27919.77
8665,1122,2018-06-30,E,3349.4
8666,1122,2018-06-30,H,11779.9
8667,1122,2018-06-30,L,7183.724
8668,1122,2018-06-30,Q,8837.66
8669,1122,2018-06-30,T,3085.9
8670,1122,2018-07-01,B,23780.0
8671,1122,2018-07-01,C,42999.96
8672,1122,2018-07-01,D,28000.0
8673,1122,2018-07-01,G,5375.0
8674,1122,2018-07-01,K,13280.0
8675,1122,2018-07-01,L,7972.5
8676,1122,2018-07-01,M,11106.474
8677,1122,2018-07-01,O,0.0
8678,1122,2018-07-01,Q,3977.68
8679,1122,2018-07-01,U,3904.43
8680,1122,2018-07-01,X,0.0
8681,1122,2018-07-02,B,9016.835
8682,1122,2018-07-02,H,8983.333
8683,1122,2018-07-02,K,6668.715
8684,1122,2018-07-02,L,5576.66
8685,1122,2018-07-02,M,5216.432
8686,1122,2018-07-02,N,1635.0142
8687,1122,2018-07-02,P,5099.86
8688,1122,2018-07-02,Q,6563.442
8689,1122,2018-07-02,U,12941.282
8690,1122,2018-07-02,X,0.0
8691,1122,2018-07-02,Y,10736.465
8692,1122,2018-07-03,C,37625.11
8693,1122,2018-07-03,H,7875.96
8694,1122,2018-07-03,K,13279.9
8695,1122,2018-07-03,L,7135.5723
8696,1122,2018-07-03,M,1830.0
8697,1122,2018-07-03,N,1711.36
8698,1122,2018-07-03,O,0.0
8699,1122,2018-07-03,T,5013.535
8700,1122,2018-07-03,U,6900.746
8701,1122,2018-07-03,X,0.0
8702,1122,2018-07-04,B,9016.55
8703,1122,2018-07-04,C,4065.0
8704,1122,2018-07-04,D,29489.83
8705,1122,2018-07-04,E,2888.21
8706,1122,2018-07-04,K,5911.953
8707,1122,2018-07-04,L,7245.0
8708,1122,2018-07-04,N,1589.7999
8709,1122,2018-07-04,O,0.0
8710,1122,2018-07-04,P,5549.9746
8711,1122,2018-07-04,Q,5802.7866
8712,1122,2018-07-04,R,2.85
8713,1122,2018-07-04,T,4993.0923
8714,1122,2018-07-04,U,9479.208
8715,1122,2018-07-04,X,0.0
8716,1122,2018-07-05,C,53274.9
8717,1122,2018-07-05,D,27999.844
8718,1122,2018-07-05,E,3142.08
8719,1122,2018-07-05,H,8127.2
8720,1122,2018-07-05,K,14780.0
8721,1122,2018-07-05,L,9700.0
8722,1122,2018-07-05,M,1827.5
8723,1122,2018-07-05,Q,5074.0186
8724,1122,2018-07-05,R,3.9785714
8725,1122,2018-07-05,T,2460.09
8726,1122,2018-07-05,U,7845.61
8727,1122,2018-07-05,X,0.0
8728,1122,2018-07-06,B,22633.7
8729,1122,2018-07-06,D,28000.09
8730,1122,2018-07-06,H,7190.62
8731,1122,2018-07-06,I,17941.59
8732,1122,2018-07-06,K,13280.14
8733,1122,2018-07-06,L,9884.614
8734,1122,2018-07-06,N,1602.13
8735,1122,2018-07-06,Q,4890.077
8736,1122,2018-07-06,X,0.0
8737,1122,2018-07-07,B,20522.605
8738,1122,2018-07-07,C,48614.523
8739,1122,2018-07-07,E,2592.1724
8740,1122,2018-07-07,I,20564.902
8741,1122,2018-07-07,K,13963.9795
8742,1122,2018-07-07,L,7491.6177
8743,1122,2018-07-07,M,18293.19
8744,1122,2018-07-07,Q,4858.89
8745,1122,2018-07-07,T,3562.56
8746,1122,2018-07-07,U,14628.01
8747,1122,2018-07-08,D,28000.0
8748,1122,2018-07-08,E,3092.743
8749,1122,2018-07-08,K,7666.295
8750,1122,2018-07-08,L,7737.9624
8751,1122,2018-07-08,M,7912.46
8752,1122,2018-07-08,N,1530.0
8753,1122,2018-07-08,O,0.0
8754,1122,2018-07-08,P,6000.13
8755,1122,2018-07-08,T,6157.28
8756,1122,2018-07-08,U,15779.85
8757,1122,2018-07-08,X,0.0
8758,1122,2018-07-09,B,10304.61
8759,1122,2018-07-09,E,3130.0
8760,1122,2018-07-09,H,11780.0
8761,1122,2018-07-09,L,7762.5
8762,1122,2018-07-09,M,5230.7065
8763,1122,2018-07-09,N,2170.446
8764,1122,2018-07-09,P,6000.13
8765,1122,2018-07-09,Q,7830.26
8766,1122,2018-07-09,T,4335.54
8767,1122,2018-07-09,U,6785.7266
8768,1122,2018-07-09,X,0.0
8769,1122,2018-07-10,E,3169.52
8770,1122,2018-07-10,H,6411.87
8771,1122,2018-07-10,L,8140.5986
8772,1122,2018-07-10,N,1461.6307
8773,1122,2018-07-10,O,10780.0
8774,1122,2018-07-10,Q,6302.0
8775,1122,2018-07-10,T,2615.328
8776,1122,2018-07-10,X,0.0
8777,1122,2018-07-11,D,22750.0
8778,1122,2018-07-11,E,3130.0
8779,1122,2018-07-11,H,6408.65
8780,1122,2018-07-11,L,7293.1562
8781,1122,2018-07-11,N,1573.3911
8782,1122,2018-07-11,O,0.0
8783,1122,2018-07-11,Q,4637.754
8784,1122,2018-07-11,T,4730.1
8785,1122,2018-07-11,X,0.0
8786,1122,2018-07-12,H,10233.41
8787,1122,2018-07-12,L,6192.4336
8788,1122,2018-07-12,N,1530.0
8789,1122,2018-07-12,P,5100.07
8790,1122,2018-07-12,U,7345.493
8791,1122,2018-07-12,X,0.0
8792,1122,2018-07-13,E,3178.2961
8793,1122,2018-07-13,H,8743.68
8794,1122,2018-07-13,L,8041.431
8795,1122,2018-07-13,T,4548.284
8796,1122,2018-07-13,X,0.0
8797,1122,2018-07-14,D,22750.0
8798,1122,2018-07-14,H,8848.01
8799,1122,2018-07-14,K,5716.53
8800,1122,2018-07-14,L,6204.8745
8801,1122,2018-07-14,M,19780.15
8802,1122,2018-07-14,N,1530.0
8803,1122,2018-07-14,Q,6703.0913
8804,1122,2018-07-14,U,14248.891
8805,1122,2018-07-15,B,9445.804
8806,1122,2018-07-15,C,33593.777
8807,1122,2018-07-15,D,28000.72
8808,1122,2018-07-15,G,2592.9312
8809,1122,2018-07-15,L,4534.23
8810,1122,2018-07-15,M,15233.063
8811,1122,2018-07-15,N,1924.4451
8812,1122,2018-07-15,Q,6123.521
8813,1122,2018-07-15,U,5353.5547
8814,1122,2018-07-15,X,0.0
8815,1122,2018-07-16,B,23779.89
8816,1122,2018-07-16,C,0.0
8817,1122,2018-07-16,D,25666.666
8818,1122,2018-07-16,E,3130.0
8819,1122,2018-07-16,H,11074.0
8820,1122,2018-07-16,K,15120.154
8821,1122,2018-07-16,L,6764.2935
8822,1122,2018-07-16,Q,5538.895
8823,1122,2018-07-16,T,3730.45
8824,1122,2018-07-16,U,6958.277
8825,1122,2018-07-17,B,22355.2
8826,1122,2018-07-17,C,4033.75
8827,1122,2018-07-17,D,27999.72
8828,1122,2018-07-17,H,10779.71
8829,1122,2018-07-17,K,7108.8564
8830,1122,2018-07-17,L,6902.1157
8831,1122,2018-07-17,M,1830.0
8832,1122,2018-07-17,N,1530.8
8833,1122,2018-07-17,P,5100.07
8834,1122,2018-07-17,Q,4999.64
8835,1122,2018-07-17,T,3950.156
8836,1122,2018-07-17,X,0.0
8837,1122,2018-07-18,D,25666.666
8838,1122,2018-07-18,E,3130.0
8839,1122,2018-07-18,H,7942.3647
8840,1122,2018-07-18,K,5465.42
8841,1122,2018-07-18,L,5115.689
8842,1122,2018-07-18,M,1830.0
8843,1122,2018-07-18,O,0.0
8844,1122,2018-07-18,Q,7830.0
8845,1122,2018-07-18,T,5017.46
8846,1122,2018-07-18,U,15780.0
8847,1122,2018-07-18,X,0.0
8848,1122,2018-07-19,C,42300.07
8849,1122,2018-07-19,D,39500.0
8850,1122,2018-07-19,H,9417.693
8851,1122,2018-07-19,K,17900.0
8852,1122,2018-07-19,L,7943.5337
8853,1122,2018-07-19,M,20058.928
8854,1122,2018-07-19,N,1530.0
8855,1122,2018-07-19,P,6000.0
8856,1122,2018-07-19,Q,6202.4126
8857,1122,2018-07-19,T,5199.772
8858,1122,2018-07-19,X,0.0
8859,1122,2018-07-20,C,45000.0
8860,1122,2018-07-20,E,2719.95
8861,1122,2018-07-20,H,7474.24
8862,1122,2018-07-20,L,8758.5625
8863,1122,2018-07-20,N,1592.2151
8864,1122,2018-07-20,Q,6787.9727
8865,1122,2018-07-20,U,16528.4
8866,1122,2018-07-20,X,0.0
8867,1122,2018-07-21,C,44999.78
8868,1122,2018-07-21,D,39500.14
8869,1122,2018-07-21,H,11362.685
8870,1122,2018-07-21,K,10661.47
8871,1122,2018-07-21,L,8556.775
8872,1122,2018-07-21,M,1609.1666
8873,1122,2018-07-21,N,1508.75
8874,1122,2018-07-21,P,6000.05
8875,1122,2018-07-21,Q,5667.475
8876,1122,2018-07-21,X,0.0
8877,1122,2018-07-22,D,29500.0
8878,1122,2018-07-22,E,3130.21
8879,1122,2018-07-22,H,8422.6
8880,1122,2018-07-22,K,6139.567
8881,1122,2018-07-22,O,0.0
8882,1122,2018-07-22,X,0.0
8883,1122,2018-07-23,E,2228.77
8884,1122,2018-07-23,H,6398.477
8885,1122,2018-07-23,L,8523.134
8886,1122,2018-07-23,N,2239.88
8887,1122,2018-07-23,Q,5700.074
8888,1122,2018-07-23,T,5382.0127
8889,1122,2018-07-23,X,0.0
8890,1122,2018-07-24,D,25812.5
8891,1122,2018-07-24,E,2936.92
8892,1122,2018-07-24,K,5638.72
8893,1122,2018-07-24,L,7529.0063
8894,1122,2018-07-24,O,0.0
8895,1122,2018-07-24,Q,5604.218
8896,1122,2018-07-24,T,4714.3
8897,1122,2018-07-24,X,0.0
8898,1122,2018-07-25,D,29500.0
8899,1122,2018-07-25,L,7152.07
8900,1122,2018-07-25,O,0.0
8901,1122,2018-07-25,P,5999.74
8902,1122,2018-07-25,Q,4493.2666
8903,1122,2018-07-25,T,6499.81
8904,1122,2018-07-25,X,0.0
8905,1122,2018-07-26,D,25666.666
8906,1122,2018-07-26,E,2866.24
8907,1122,2018-07-26,H,6394.64
8908,1122,2018-07-26,L,6368.02
8909,1122,2018-07-26,M,9177.8
8910,1122,2018-07-26,N,1637.27
8911,1122,2018-07-26,O,0.0
8912,1122,2018-07-26,P,6000.05
8913,1122,2018-07-26,Q,5852.484
8914,1122,2018-07-26,X,0.0
8915,1122,2018-07-27,J,17500.0
8916,1122,2018-07-27,K,6417.22
8917,1122,2018-07-27,L,8191.6665
8918,1122,2018-07-27,N,1700.0
8919,1122,2018-07-27,T,4118.197
8920,1122,2018-07-27,X,0.0
8921,1122,2018-07-28,H,4770.8853
8922,1122,2018-07-28,K,7031.2637
8923,1122,2018-07-28,L,8833.311
8924,1122,2018-07-28,N,1530.0
8925,1122,2018-07-28,O,0.0
8926,1122,2018-07-28,Q,4867.038
8927,1122,2018-07-28,X,0.0
8928,1122,2018-07-29,B,5434.3765
8929,1122,2018-07-29,C,40099.535
8930,1122,2018-07-29,H,12761.89
8931,1122,2018-07-29,L,6868.3945
8932,1122,2018-07-29,P,5099.96
8933,1122,2018-07-29,X,0.0
8934,1122,2018-07-30,H,8434.535
8935,1122,2018-07-30,K,7286.94
8936,1122,2018-07-30,L,8988.063
8937,1122,2018-07-30,M,1845.0
8938,1122,2018-07-30,N,1959.815
8939,1122,2018-07-30,Q,4755.37
8940,1122,2018-07-30,U,8557.08
8941,1122,2018-07-31,D,29500.04
8942,1122,2018-07-31,H,5599.85
8943,1122,2018-07-31,K,6699.2935
8944,1122,2018-07-31,L,5573.5503
8945,1122,2018-07-31,N,1700.12
8946,1122,2018-07-31,T,4883.1
8947,1122,2018-07-31,U,8974.081
8948,1122,2018-07-31,X,0.0
8949,1122,2018-08-01,C,4065.0
8950,1122,2018-08-01,D,22125.043
8951,1122,2018-08-01,H,5302.75
8952,1122,2018-08-01,K,8833.879
8953,1122,2018-08-01,L,6084.28
8954,1122,2018-08-01,M,5726.6973
8955,1122,2018-08-01,N,1530.0
8956,1122,2018-08-01,P,5999.9697
8957,1122,2018-08-01,Q,5931.717
8958,1122,2018-08-01,U,11383.057
8959,1122,2018-08-02,D,17825.0
8960,1122,2018-08-02,H,6724.589
8961,1122,2018-08-02,J,6150.0
8962,1122,2018-08-02,L,5965.37
8963,1122,2018-08-02,M,20600.0
8964,1122,2018-08-02,N,1487.5
8965,1122,2018-08-02,Q,4427.75
8966,1122,2018-08-02,U,7590.75
8967,1122,2018-08-02,Y,16475.0
8968,1122,2018-08-03,C,52096.82
8969,1122,2018-08-03,H,6621.098
8970,1122,2018-08-03,J,23500.0
8971,1122,2018-08-03,K,10230.019
8972,1122,2018-08-03,L,7916.536
8973,1122,2018-08-03,O,0.0
8974,1122,2018-08-03,Q,5507.3613
8975,1122,2018-08-03,Y,29950.06
8976,1122,2018-08-04,C,52999.973
8977,1122,2018-08-04,H,7367.3027
8978,1122,2018-08-04,K,8884.104
8979,1122,2018-08-04,L,8678.125
8980,1122,2018-08-04,M,1830.0
8981,1122,2018-08-04,N,1530.0
8982,1122,2018-08-04,Q,5655.452
8983,1122,2018-08-04,U,7015.825
8984,1122,2018-08-04,X,0.0
8985,1122,2018-08-05,B,8153.1934
8986,1122,2018-08-05,E,3130.0
8987,1122,2018-08-05,K,10832.94
8988,1122,2018-08-05,L,8781.398
8989,1122,2018-08-05,M,8153.44
8990,1122,2018-08-05,N,1387.5
8991,1122,2018-08-05,P,6000.13
8992,1122,2018-08-05,Q,6926.31
8993,1122,2018-08-05,U,11757.695
8994,1122,2018-08-06,B,8134.05
8995,1122,2018-08-06,D,29500.0
8996,1122,2018-08-06,H,5896.3574
8997,1122,2018-08-06,K,5707.018
8998,1122,2018-08-06,L,8442.321
8999,1122,2018-08-06,M,1798.27
9000,1122,2018-08-06,T,4042.3381
9001,1122,2018-08-06,U,7971.426
9002,1122,2018-08-06,X,0.0
9003,1122,2018-08-06,Y,8153.14
9004,1122,2018-08-07,E,1651.88
9005,1122,2018-08-07,H,5804.2
9006,1122,2018-08-07,L,7514.8955
9007,1122,2018-08-07,U,6431.0933
9008,1122,2018-08-08,H,7443.8477
9009,1122,2018-08-08,K,13487.23
9010,1122,2018-08-08,L,8359.383
9011,1122,2018-08-08,M,8966.235
9012,1122,2018-08-08,O,1928.575
9013,1122,2018-08-08,Q,4656.28
9014,1122,2018-08-08,T,5000.0
9015,1122,2018-08-08,X,0.0
9016,1122,2018-08-08,Z,12509.335
9017,1122,2018-08-09,H,5129.6426
9018,1122,2018-08-09,I,0.0
9019,1122,2018-08-09,K,6658.62
9020,1122,2018-08-09,L,5586.0083
9021,1122,2018-08-09,M,1845.0
9022,1122,2018-08-09,Q,5430.317
9023,1122,2018-08-09,X,0.0
9024,1122,2018-08-09,Y,2900.0
9025,1122,2018-08-10,D,29500.0
9026,1122,2018-08-10,H,5385.257
9027,1122,2018-08-10,K,5930.2676
9028,1122,2018-08-10,L,7531.57
9029,1122,2018-08-10,M,10472.5
9030,1122,2018-08-10,P,5550.035
9031,1122,2018-08-10,Q,4686.5083
9032,1122,2018-08-10,T,5000.0
9033,1122,2018-08-10,U,10327.599
9034,1122,2018-08-11,C,45000.0
9035,1122,2018-08-11,D,28292.596
9036,1122,2018-08-11,H,8488.6045
9037,1122,2018-08-11,L,6712.122
9038,1122,2018-08-11,M,1827.5
9039,1122,2018-08-11,N,2947.29
9040,1122,2018-08-11,P,6000.13
9041,1122,2018-08-11,Q,8150.0
9042,1122,2018-08-11,U,7808.97
9043,1122,2018-08-11,X,0.0
9044,1122,2018-08-12,C,4050.0
9045,1122,2018-08-12,H,6569.41
9046,1122,2018-08-12,L,7359.797
9047,1122,2018-08-12,O,0.0
9048,1122,2018-08-12,P,5550.035
9049,1122,2018-08-12,Q,6676.4897
9050,1122,2018-08-12,T,6500.0
9051,1122,2018-08-12,U,6138.7197
9052,1122,2018-08-12,X,0.0
9053,1122,2018-08-13,H,7097.938
9054,1122,2018-08-13,L,6315.2427
9055,1122,2018-08-13,M,1842.5
9056,1122,2018-08-13,O,0.0
9057,1122,2018-08-13,Q,5511.175
9058,1122,2018-08-13,X,0.0
9059,1122,2018-08-14,C,4000.83
9060,1122,2018-08-14,D,28025.0
9061,1122,2018-08-14,E,3355.7148
9062,1122,2018-08-14,H,5543.47
9063,1122,2018-08-14,L,6257.291
9064,1122,2018-08-14,N,1487.5
9065,1122,2018-08-14,O,1597.666
9066,1122,2018-08-14,Q,7359.722
9067,1122,2018-08-14,T,4642.8384
9068,1122,2018-08-14,U,6431.033
9069,1122,2018-08-14,X,0.0
9070,1122,2018-08-15,K,5615.2646
9071,1122,2018-08-15,L,8945.457
9072,1122,2018-08-15,N,2240.03
9073,1122,2018-08-15,P,6000.0
9074,1122,2018-08-15,Q,6464.77
9075,1122,2018-08-15,T,5015.83
9076,1122,2018-08-16,D,32000.072
9077,1122,2018-08-16,E,3759.412
9078,1122,2018-08-16,I,25326.42
9079,1122,2018-08-16,L,5895.755
9080,1122,2018-08-16,O,0.0
9081,1122,2018-08-16,Q,6442.122
9082,1122,2018-08-16,T,4301.718
9083,1122,2018-08-17,B,7368.1636
9084,1122,2018-08-17,E,3354.23
9085,1122,2018-08-17,H,4549.98
9086,1122,2018-08-17,K,6072.83
9087,1122,2018-08-17,P,6000.065
9088,1122,2018-08-17,Q,6513.7188
9089,1122,2018-08-17,T,4979.1924
9090,1122,2018-08-17,U,11321.02
9091,1122,2018-08-18,H,5474.45
9092,1122,2018-08-18,L,6646.846
9093,1122,2018-08-18,Q,6234.625
9094,1122,2018-08-18,X,0.0
9095,1122,2018-08-19,B,8030.37
9096,1122,2018-08-19,E,3410.28
9097,1122,2018-08-19,H,5777.2363
9098,1122,2018-08-19,K,6260.57
9099,1122,2018-08-19,L,8883.82
9100,1122,2018-08-19,M,7734.19
9101,1122,2018-08-19,O,0.0
9102,1122,2018-08-19,Q,5543.3335
9103,1122,2018-08-19,T,5181.43
9104,1122,2018-08-19,X,0.0
9105,1122,2018-08-20,C,45000.0
9106,1122,2018-08-20,E,2328.0825
9107,1122,2018-08-20,H,8454.175
9108,1122,2018-08-20,I,13643.047
9109,1122,2018-08-20,K,8081.2163
9110,1122,2018-08-20,L,6415.4985
9111,1122,2018-08-20,M,20338.307
9112,1122,2018-08-20,N,1530.0
9113,1122,2018-08-20,U,7131.11
9114,1122,2018-08-21,D,29500.0
9115,1122,2018-08-21,H,10625.0
9116,1122,2018-08-21,J,17500.0
9117,1122,2018-08-21,L,7713.268
9118,1122,2018-08-21,M,5411.8066
9119,1122,2018-08-21,N,1835.3258
9120,1122,2018-08-21,O,6212.2
9121,1122,2018-08-21,P,5100.07
9122,1122,2018-08-21,Q,3652.1
9123,1122,2018-08-21,T,3199.54
9124,1122,2018-08-21,X,0.0
9125,1122,2018-08-22,D,29500.16
9126,1122,2018-08-22,E,3231.916
9127,1122,2018-08-22,I,21499.04
9128,1122,2018-08-22,K,5566.317
9129,1122,2018-08-22,M,1987.5
9130,1122,2018-08-22,N,1682.5408
9131,1122,2018-08-22,Q,6650.43
9132,1122,2018-08-22,T,5000.05
9133,1122,2018-08-23,C,24692.5
9134,1122,2018-08-23,D,29500.0
9135,1122,2018-08-23,E,2514.21
9136,1122,2018-08-23,H,4973.8667
9137,1122,2018-08-23,L,5759.777
9138,1122,2018-08-23,N,1904.0623
9139,1122,2018-08-23,O,0.0
9140,1122,2018-08-23,P,6000.0
9141,1122,2018-08-23,Q,5512.867
9142,1122,2018-08-23,T,3833.3333
9143,1122,2018-08-24,D,29500.0
9144,1122,2018-08-24,E,3460.8416
9145,1122,2018-08-24,L,5364.375
9146,1122,2018-08-24,N,2056.655
9147,1122,2018-08-24,O,0.0
9148,1122,2018-08-24,Q,4541.8022
9149,1122,2018-08-24,T,3430.26
9150,1122,2018-08-25,B,13011.67
9151,1122,2018-08-25,E,2973.474
9152,1122,2018-08-25,H,12800.15
9153,1122,2018-08-25,L,8221.484
9154,1122,2018-08-25,N,2002.139
9155,1122,2018-08-25,O,0.0
9156,1122,2018-08-25,Q,6649.74
9157,1122,2018-08-25,T,4687.505
9158,1122,2018-08-25,X,0.0
9159,1122,2018-08-26,D,20650.0
9160,1122,2018-08-26,E,3350.0
9161,1122,2018-08-26,H,6748.58
9162,1122,2018-08-26,L,7900.805
9163,1122,2018-08-26,M,1960.0
9164,1122,2018-08-26,N,1572.54
9165,1122,2018-08-26,O,0.0
9166,1122,2018-08-26,P,6000.0
9167,1122,2018-08-26,Q,8150.0
9168,1122,2018-08-26,T,4127.9277
9169,1122,2018-08-27,D,27041.666
9170,1122,2018-08-27,E,2379.4111
9171,1122,2018-08-27,K,13205.21
9172,1122,2018-08-27,L,4669.065
9173,1122,2018-08-27,N,1700.0414
9174,1122,2018-08-27,Q,6085.7144
9175,1122,2018-08-27,T,4159.7363
9176,1122,2018-08-27,U,15674.81
9177,1122,2018-08-28,D,29500.16
9178,1122,2018-08-28,E,2826.5862
9179,1122,2018-08-28,J,74773.51
9180,1122,2018-08-28,L,6149.675
9181,1122,2018-08-28,N,1866.7567
9182,1122,2018-08-28,T,5102.106
9183,1122,2018-08-28,X,0.0
9184,1122,2018-08-29,T,4963.3525
9185,1122,2018-08-30,C,4320.0
9186,1122,2018-08-30,E,3350.1
9187,1122,2018-08-30,K,13591.23
9188,1122,2018-08-30,L,7414.4683
9189,1122,2018-08-30,N,1881.206
9190,1122,2018-08-30,Q,5857.71
9191,1122,2018-08-30,T,3498.32
9192,1122,2018-08-30,X,0.0
9193,1122,2018-08-31,D,29500.0
9194,1122,2018-08-31,L,5005.91
9195,1122,2018-08-31,N,1700.0
9196,1122,2018-08-31,O,0.0
9197,1122,2018-08-31,P,6000.0
9198,1122,2018-08-31,Q,5324.82
9199,1122,2018-09-01,D,29500.0
9200,1122,2018-09-01,H,7902.908
9201,1122,2018-09-01,J,66000.19
9202,1122,2018-09-01,K,7150.9956
9203,1122,2018-09-01,L,8439.023
9204,1122,2018-09-01,U,6900.6665
9205,1122,2018-09-02,D,29500.0
9206,1122,2018-09-02,H,5677.46
9207,1122,2018-09-02,K,5161.845
9208,1122,2018-09-02,L,8876.186
9209,1122,2018-09-02,N,2513.87
9210,1122,2018-09-02,O,0.0
9211,1122,2018-09-02,Q,5729.2314
9212,1122,2018-09-02,T,5410.6445
9213,1122,2018-09-02,U,7015.5
9214,1122,2018-09-02,X,0.0
9215,1122,2018-09-03,B,23925.094
9216,1122,2018-09-03,C,45000.0
9217,1122,2018-09-03,D,29500.0
9218,1122,2018-09-03,H,7976.618
9219,1122,2018-09-03,J,66000.0
9220,1122,2018-09-03,K,6291.48
9221,1122,2018-09-03,L,7246.1113
9222,1122,2018-09-03,M,19570.0
9223,1122,2018-09-03,N,1591.46
9224,1122,2018-09-03,P,6000.0864
9225,1122,2018-09-03,Q,5321.705
9226,1122,2018-09-03,U,17100.0
9227,1122,2018-09-04,C,49999.953
9228,1122,2018-09-04,E,3052.168
9229,1122,2018-09-04,H,6411.97
9230,1122,2018-09-04,I,14883.28
9231,1122,2018-09-04,J,65999.96
9232,1122,2018-09-04,L,7821.529
9233,1122,2018-09-04,M,7912.81
9234,1122,2018-09-04,Q,5396.752
9235,1122,2018-09-04,T,4812.468
9236,1122,2018-09-04,U,6892.8203
9237,1122,2018-09-04,Y,8764.54
9238,1122,2018-09-05,C,49999.926
9239,1122,2018-09-05,D,29500.18
9240,1122,2018-09-05,H,6466.401
9241,1122,2018-09-05,I,15999.06
9242,1122,2018-09-05,J,67999.98
9243,1122,2018-09-05,K,6260.78
9244,1122,2018-09-05,L,8044.8203
9245,1122,2018-09-05,M,8649.26
9246,1122,2018-09-05,O,0.0
9247,1122,2018-09-05,P,5820.002
9248,1122,2018-09-05,Q,8150.0
9249,1122,2018-09-05,T,2745.77
9250,1122,2018-09-05,U,18000.0
9251,1122,2018-09-05,X,0.0
9252,1122,2018-09-06,C,35708.95
9253,1122,2018-09-06,D,29500.09
9254,1122,2018-09-06,J,80205.74
9255,1122,2018-09-06,L,6568.1353
9256,1122,2018-09-06,N,1529.73
9257,1122,2018-09-06,Q,5839.958
9258,1122,2018-09-06,T,4734.3965
9259,1122,2018-09-06,U,6559.1836
9260,1122,2018-09-06,X,0.0
9261,1122,2018-09-07,B,24008.44
9262,1122,2018-09-07,E,3130.24
9263,1122,2018-09-07,I,15687.69
9264,1122,2018-09-07,J,0.0
9265,1122,2018-09-07,K,5923.82
9266,1122,2018-09-07,N,1530.0
9267,1122,2018-09-07,T,6000.03
9268,1122,2018-09-07,U,12732.74
9269,1122,2018-09-07,Y,29949.7
9270,1122,2018-09-08,B,6552.38
9271,1122,2018-09-08,C,55000.0
9272,1122,2018-09-08,D,29500.0
9273,1122,2018-09-08,H,5819.54
9274,1122,2018-09-08,J,66000.0
9275,1122,2018-09-08,L,8160.2563
9276,1122,2018-09-08,P,6000.05
9277,1122,2018-09-08,Q,3999.87
9278,1122,2018-09-08,U,8332.75
9279,1122,2018-09-08,X,0.0
9280,1122,2018-09-09,C,42187.58
9281,1122,2018-09-09,D,29500.22
9282,1122,2018-09-09,H,10225.294
9283,1122,2018-09-09,J,65999.91
9284,1122,2018-09-09,K,13283.404
9285,1122,2018-09-09,L,7715.886
9286,1122,2018-09-09,N,1802.4117
9287,1122,2018-09-09,O,10649.85
9288,1122,2018-09-09,Q,4657.278
9289,1122,2018-09-09,T,4999.7534
9290,1122,2018-09-09,U,3814.515
9291,1122,2018-09-09,X,0.0
9292,1122,2018-09-10,B,7995.3564
9293,1122,2018-09-10,C,31451.56
9294,1122,2018-09-10,H,11299.855
9295,1122,2018-09-10,K,5826.4
9296,1122,2018-09-10,L,7214.5063
9297,1122,2018-09-10,M,9679.27
9298,1122,2018-09-10,N,1619.34
9299,1122,2018-09-10,Q,8150.11
9300,1122,2018-09-10,T,5000.0
9301,1122,2018-09-10,U,12003.082
9302,1122,2018-09-11,D,29500.0
9303,1122,2018-09-11,E,4100.13
9304,1122,2018-09-11,L,5945.84
9305,1122,2018-09-11,M,1975.0
9306,1122,2018-09-11,N,2330.68
9307,1122,2018-09-11,O,6730.26
9308,1122,2018-09-11,Q,5468.819
9309,1122,2018-09-11,T,4613.087
9310,1122,2018-09-12,D,29500.0
9311,1122,2018-09-12,E,3711.0476
9312,1122,2018-09-12,G,5000.0
9313,1122,2018-09-12,K,6072.41
9314,1122,2018-09-12,M,9679.59
9315,1122,2018-09-12,N,2529.96
9316,1122,2018-09-12,O,0.0
9317,1122,2018-09-12,P,5999.94
9318,1122,2018-09-12,Q,6190.565
9319,1122,2018-09-12,T,4360.8145
9320,1122,2018-09-12,X,0.0
9321,1122,2018-09-13,D,28320.0
9322,1122,2018-09-13,E,3380.5754
9323,1122,2018-09-13,H,6408.76
9324,1122,2018-09-13,N,1473.0631
9325,1122,2018-09-13,O,0.0
9326,1122,2018-09-13,Q,6063.8726
9327,1122,2018-09-13,T,4275.8784
